City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code,z_score
High Point,43.0,Liz Carlisle,Corporate,0.04,1,2012-09-27,25953,Critical,19,0.58,Technology,Small Box,Timeport L7089,Telephones and Communication,140.913,South,3633,1972.884,2012-09-28,Regular Air,7.69,North Carolina,125.99,27260,0.05495530642628007
Calexico,43.0,Victoria Pisteka,Corporate,0.04,1,2012-09-27,12007,Not Specified,42,0.38,Office Supplies,Small Box,Avery 487,Labels,64.99,West,1666,152.26,2012-09-29,Regular Air,0.5,California,3.69,92231,-0.4529126804852094
Kirkwood,43.0,Meg O'Connel,Small Business,0.06,1,2012-09-28,55461,Medium,16,0.47,Furniture,Small Pack,Magna Visual Magnetic Picture Hangers,Office Furnishings,-34.12,Central,7750,84.01,2012-09-29,Regular Air,5.72,MO,4.82,63122,-0.47195120250112765
Texarkana,43.0,Dan Lawera,Corporate,0.02,1,2012-09-28,16771,High,42,0.65,Furniture,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Office Furnishings,339.17,Central,2326,1737.06,2012-09-30,Regular Air,9.2,Texas,39.98,75503,-0.010828435930963996
Roy,43.0,Craig Leslie,Consumer,0.02,1,2012-09-28,9219,Low,41,0.37,Office Supplies,Small Box,Xerox 23,Paper,-48.68,West,1266,273.32,2012-09-30,Regular Air,5.14,Utah,6.48,84067,-0.41914266619587515
Hollywood,43.0,Sean Braxton,Small Business,0.06,1,2012-09-28,231,High,2,0.57,Office Supplies,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,Appliances,-490.84,South,41,689.74,2012-09-30,Regular Air,19.99,Florida,363.25,33021,-0.3029811813919384
Roy,43.0,Craig Leslie,Consumer,0.04,1,2012-09-28,9219,Low,24,0.73,Technology,Small Box,Microsoft Natural Multimedia Keyboard,Computer Peripherals,-13.28,West,1265,1239.81,2012-10-03,Regular Air,6.5,Utah,50.98,84067,-0.14953766776122557
College Park,43.0,Michelle Huthwaite,Home Office,0.02,1,2012-09-29,58151,High,38,0.56,Office Supplies,Small Box,Letter Size Cart,Storage & Organization,1515.7,East,8138,5601.1,2012-09-29,Express Air,19.99,Maryland,142.86,20740,1.067055968616857
College Park,43.0,Michelle Huthwaite,Home Office,0.1,1,2012-09-29,58151,High,33,0.35,Office Supplies,Small Box,Wilson Jones DublLock® D-Ring Binders,Binders and Binder Accessories,18.1475,East,8137,211.48,2012-09-29,Regular Air,2.99,Maryland,6.75,20740,-0.43639310138216647
Carrollton,43.0,Erin Creighton,Corporate,0.02,1,2012-09-29,4354,Not Specified,6,0.56,Furniture,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",Office Furnishings,7.74,Central,625,49.04,2012-09-30,Regular Air,5.21,Texas,7.38,75007,-0.48170617854356956
Commack,43.0,Dennis Kane,Small Business,0.07,1,2012-09-29,44775,Medium,29,0.47,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,30.49,East,6325,209.3,2012-09-30,Express Air,2.35,New York,7.08,11725,-0.43700121827586175
Knoxville,43.0,Amy Hunt,Consumer,0.01,1,2012-09-29,26913,High,11,0.6,Technology,Small Box,StarTAC Analog,Telephones and Communication,-118.8,South,3767,642.9145,2012-10-01,Regular Air,8.99,Tennessee,65.99,37918,-0.31604328121107955
Twentynine Palms,43.0,Tamara Willingham,Corporate,0.01,1,2012-09-29,26689,High,2,0.35,Furniture,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Office Furnishings,-87.46,West,3734,198.44,2012-10-02,Regular Air,8.99,California,99.23,92277,-0.44003064463619684
Killeen,43.0,Nat Carroll,Home Office,0.03,1,2012-09-29,19716,Low,5,0.59,Technology,Small Box,7160,Telephones and Communication,-458.744,Central,2731,616.1055,2012-10-06,Regular Air,4.2,Texas,140.99,76541,-0.3235217242400136
Saint Petersburg,43.0,Tanja Norvell,Corporate,0.04,1,2012-09-30,4451,Critical,47,0.59,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,-65.21,South,635,992.95,2012-09-30,Regular Air,8.99,Florida,21.38,33710,-0.21839993215462597
Cincinnati,43.0,Alejandro Grove,Corporate,0.02,1,2012-09-30,41728,High,10,0.57,Furniture,Jumbo Drum,Hon Deluxe Fabric Upholstered Stacking Chairs,Chairs & Chairmats,41.53,East,5881,2549.58,2012-10-01,Delivery Truck,62.94,Ohio,243.98,45231,0.21582621474118105
Layton,43.0,Ann Steele,Corporate,0.07,1,2012-09-30,19140,Medium,47,0.36,Office Supplies,Small Box,Wilson Jones® Four-Pocket Poly Binders,Binders and Binder Accessories,-66.0445,West,2645,314.0,2012-10-01,Regular Air,5.27,Utah,6.54,84041,-0.40779487021627725
Lehi,43.0,Ann Steele,Corporate,0.09,1,2012-09-30,19140,Medium,50,0.4,Office Supplies,Wrap Bag,Acco® Hot Clips™ Clips to Go,Rubber Bands,15.66,West,2646,155.54,2012-10-01,Regular Air,1.35,Utah,3.29,84043,-0.4519977156176312
Townsend,43.0,Karen Carlisle,Home Office,0.07,1,2012-09-30,900,Not Specified,29,0.36,Office Supplies,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders and Binder Accessories,507.5775,East,141,1193.65,2012-10-01,Regular Air,2.99,MA,40.98,1469,-0.16241412455616744
Crofton,43.0,Michelle Tran,Corporate,0.08,1,2012-09-30,4708,Critical,29,0.37,Office Supplies,Small Box,Xerox 220,Paper,-119.32,East,675,180.38,2012-10-02,Regular Air,7.49,Maryland,6.48,21114,-0.4450685304619475
Decatur,43.0,Ionia McGrath,Home Office,0.03,1,2012-09-30,30278,Low,50,0.56,Technology,Small Box,8860,Telephones and Communication,832.617,South,4253,2860.93,2012-10-09,Regular Air,5.26,Alabama,65.99,35601,0.30267813898522716
Schaumburg,43.0,Doug Bickford,Small Business,0.01,1,2012-10-01,53797,Critical,10,0.61,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,-213.32,Central,7530,623.71,2012-10-01,Delivery Truck,36.61,Illinois,58.14,60193,-0.32140042840602023
Hudson,43.0,Tom Prescott,Small Business,0.06,1,2012-10-01,37473,Low,8,0.36,Office Supplies,Wrap Bag,Array® Memo Cubes,Paper,2.12,East,5267,43.72,2012-10-01,Regular Air,2.04,New Hampshire,5.18,3051,-0.48319020692634884
Rutland,43.0,Cathy Hwang,Home Office,0.05,1,2012-10-01,49056,High,5,0.8,Technology,Small Pack,Accessory6,Telephones and Communication,-260.348,East,6881,248.3955,2012-10-01,Regular Air,5.0,Vermont,55.99,5701,-0.426095422855007
Columbus,43.0,Carl Weiss,Consumer,0.08,1,2012-10-01,33701,Medium,35,0.4,Office Supplies,Small Box,Catalog Binders with Expanding Posts,Binders and Binder Accessories,473.3905,South,4736,2333.06,2012-10-03,Express Air,19.99,Mississippi,67.28,39701,0.15542737537287893
Gainesville,43.0,Roy Skaria,Corporate,0.03,1,2012-10-01,16321,Not Specified,50,0.56,Office Supplies,Small Box,Letter Size Cart,Storage & Organization,1871.26,South,2270,7156.56,2012-10-03,Regular Air,19.99,Florida,142.86,32601,1.500955740849534
Manchester,43.0,Cathy Hwang,Home Office,0.05,1,2012-10-01,49056,High,46,0.37,Office Supplies,Small Box,Xerox 212,Paper,-209.58,East,6880,300.07,2012-10-03,Regular Air,8.4,New Hampshire,6.48,3101,-0.4116806813764493
Burbank,43.0,Tom Prescott,Small Business,0.1,1,2012-10-01,37473,Low,42,0.81,Office Supplies,Wrap Bag,*Staples* Letter Opener,"Scissors, Rulers and Trimmers",-195.93,West,5266,88.23,2012-10-05,Regular Air,5.0,California,2.18,91505,-0.4707740220922313
Valparaiso,43.0,Joy Smith,Corporate,0.03,1,2012-10-02,18788,Not Specified,27,0.6,Furniture,Large Box,Telescoping Adjustable Floor Lamp,Office Furnishings,-19.33,Central,2600,566.12,2012-10-03,Regular Air,11.17,Indiana,19.99,46383,-0.3374653146023094
Yucaipa,43.0,Duane Noonan,Corporate,0.03,1,2012-10-02,15654,Not Specified,27,0.55,Furniture,Jumbo Box,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Bookcases,1383.24,West,2176,7937.59,2012-10-04,Delivery Truck,54.92,California,300.98,92399,1.7188261708875212
Overland Park,43.0,Anna Andreadi,Small Business,0.0,1,2012-10-02,51072,Critical,43,0.66,Office Supplies,Small Box,Fellowes Super Stor/Drawer® Files,Storage & Organization,1268.65,Central,7158,7036.11,2012-10-04,Regular Air,19.99,Kansas,161.55,66212,1.4673558877093527
Yucaipa,43.0,Duane Noonan,Corporate,0.02,1,2012-10-02,15654,Not Specified,4,0.57,Technology,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,Office Machines,-4991.4249,West,2177,9396.41,2012-10-04,Delivery Truck,29.7,California,2550.14,92399,2.125767953851065
Willoughby,43.0,Jas O'Carroll,Corporate,0.03,1,2012-10-04,50051,Medium,15,0.56,Furniture,Small Box,"Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany",Office Furnishings,91.08,East,7013,308.64,2012-10-04,Express Air,6.38,Ohio,19.04,44094,-0.40929005670719776
Fairmont,43.0,Grant Carroll,Small Business,0.1,1,2012-10-04,49313,Medium,34,0.57,Furniture,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Office Furnishings,-22.88,East,6911,307.76,2012-10-04,Express Air,4.93,West Virginia,9.38,26554,-0.4095355350863041
Melbourne,43.0,Natalie Webber,Consumer,0.02,1,2012-10-04,15075,Medium,24,0.46,Furniture,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",Office Furnishings,622.89,South,2107,1548.43,2012-10-04,Regular Air,14.48,Florida,63.94,32935,-0.06344728439781613
Fairmont,43.0,Grant Carroll,Small Business,0.05,1,2012-10-04,49313,Medium,36,0.36,Technology,Small Pack,Accessory23,Telephones and Communication,574.155,East,6912,1129.9305,2012-10-05,Regular Air,1.25,West Virginia,35.99,26554,-0.18018885134874335
Bartlesville,43.0,Jas O'Carroll,Corporate,0.09,1,2012-10-04,50051,Medium,4,0.73,Furniture,Wrap Bag,Eldon Econocleat® Chair Mats for Low Pile Carpets,Office Furnishings,10.2,Central,7012,185.15,2012-10-06,Regular Air,34.2,Oklahoma,41.47,74006,-0.44373792606610973
North Arlington,43.0,Deanra Eno,Corporate,0.02,1,2012-10-04,44583,Low,21,0.46,Furniture,Wrap Bag,Coloredge Poster Frame,Office Furnishings,95.0,East,6299,315.07,2012-10-06,Regular Air,5.3,New Jersey,14.2,7031,-0.40749639082350025
Bartlesville,43.0,Jas O'Carroll,Corporate,0.02,1,2012-10-04,50051,Medium,17,0.39,Office Supplies,Small Box,Avery Durable Poly Binders,Binders and Binder Accessories,-72.059,Central,7011,103.72,2012-10-06,Regular Air,6.98,Oklahoma,5.53,74006,-0.46645304471455257
Harrison,43.0,John Stevenson,Small Business,0.02,1,2012-10-04,3841,Not Specified,19,0.59,Office Supplies,Large Box,Euro Pro Shark Stick Mini Vacuum,Appliances,-552.1,East,566,1184.45,2012-10-06,Regular Air,49.0,New York,60.98,10528,-0.16498048942864288
Harrison,43.0,John Stevenson,Small Business,0.05,1,2012-10-04,3841,Not Specified,43,0.6,Technology,Small Box,StarTAC 8000,Telephones and Communication,1680.228,East,568,7308.283,2012-10-06,Express Air,8.99,New York,205.99,10528,1.5432792818872068
Merritt Island,43.0,Natalie Webber,Consumer,0.01,1,2012-10-04,15075,Medium,10,0.79,Technology,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Computer Peripherals,-56.3,South,2108,54.84,2012-10-06,Regular Air,5.14,Florida,5.02,32953,-0.4800882528630959
Boston,43.0,Deanra Eno,Corporate,0.1,1,2012-10-04,44583,Low,6,0.55,Office Supplies,Small Box,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Appliances,-19.74,East,6298,17.59,2012-10-09,Regular Air,5.0,MA,2.22,2108,-0.4904792410695861
Potomac,43.0,Bart Pistole,Consumer,0.04,1,2012-10-04,19111,Low,24,0.52,Technology,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Computer Peripherals,10.79,East,2641,195.83,2012-10-09,Regular Air,1.99,Maryland,8.33,20854,-0.44075871119241
Paragould,43.0,Keith Dawkins,Home Office,0.1,1,2012-10-04,30214,Low,38,0.39,Office Supplies,Small Box,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",Binders and Binder Accessories,-21.2635,South,4246,375.61,2012-10-11,Express Air,5.75,Arkansas,10.44,72450,-0.39060859415179777
Saint Paul,43.0,Chad Sievert,Corporate,0.01,1,2012-10-05,9923,High,27,0.43,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,-96.03,Central,1364,63.71,2012-10-05,Regular Air,5.33,Minnesota,2.08,55106,-0.4776139423827854
Saint Paul,43.0,Chad Sievert,Corporate,0.03,1,2012-10-05,9923,High,14,0.65,Office Supplies,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,-115.08,Central,1365,5388.8,2012-10-06,Delivery Truck,99.0,Minnesota,370.98,55106,1.0078343096574511
Iselin,43.0,Paul Knutson,Corporate,0.01,1,2012-10-05,20518,Critical,7,0.6,Technology,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,Office Machines,-313.1304,East,2850,2205.84,2012-10-06,Delivery Truck,18.06,New Jersey,297.48,8830,0.11993901242980029
Hackensack,43.0,Paul Knutson,Corporate,0.07,1,2012-10-05,20518,Critical,49,0.59,Technology,Small Box,2160i,Telephones and Communication,2418.561,East,2849,8252.361,2012-10-06,Regular Air,4.2,New Jersey,200.99,7601,1.8066323923303433
Lima,43.0,Katherine Nockton,Home Office,0.03,1,2012-10-05,41764,Not Specified,16,0.66,Furniture,Jumbo Box,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Tables,467.1243,East,5886,5105.06,2012-10-07,Delivery Truck,29.2,Ohio,320.64,45801,0.9286842695578666
Arvada,43.0,Duane Noonan,Corporate,0.01,1,2012-10-06,57511,Critical,32,0.38,Office Supplies,Small Box,Avery 498,Labels,41.54,West,8060,98.46,2012-10-07,Regular Air,0.5,Colorado,2.89,80004,-0.46792033593512
Lafayette,43.0,Nick Crebassa,Corporate,0.07,1,2012-10-06,46881,Critical,31,0.36,Office Supplies,Small Box,Wilson Jones Impact Binders,Binders and Binder Accessories,-80.3045,South,6584,176.28,2012-10-08,Express Air,5.74,Louisiana,5.18,70506,-0.4462122365464203
Arvada,43.0,Duane Noonan,Corporate,0.0,1,2012-10-06,57511,Critical,11,0.8,Technology,Small Pack,Accessory6,Telephones and Communication,-173.25,West,8061,569.636,2012-10-08,Regular Air,5.0,Colorado,55.99,80004,-0.33648451689669806
Moscow,43.0,John Murray,Small Business,0.04,1,2012-10-07,46533,High,3,0.72,Furniture,Medium Box,Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Office Furnishings,49.76,West,6544,215.24,2012-10-08,Regular Air,52.2,Idaho,55.5,83843,-0.4353442392168939
Jamestown,43.0,Mathew Reese,Small Business,0.03,1,2012-10-07,8162,Medium,25,0.75,Technology,Small Box,Belkin MediaBoard 104- Keyboard,Computer Peripherals,-82.26,East,1112,670.39,2012-10-08,Regular Air,4.0,New York,27.48,14701,-0.30837891620524277
Jamestown,43.0,Mathew Reese,Small Business,0.1,1,2012-10-07,8162,Medium,32,0.48,Technology,Small Box,Motorola SB4200 Cable Modem,Computer Peripherals,1314.12,East,1113,5618.4,2012-10-08,Regular Air,19.99,New York,179.99,14701,1.0718818503879246
Garden City,43.0,Liz Price,Consumer,0.05,1,2012-10-07,47520,Not Specified,13,0.56,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Chairs & Chairmats,598.24,Central,6677,3939.89,2012-10-09,Delivery Truck,48.8,Michigan,291.73,48135,0.6036569479858889
Garden City,43.0,Liz Price,Consumer,0.09,1,2012-10-07,47520,Not Specified,36,0.35,Office Supplies,Small Box,GBC VeloBinder Strips,Binders and Binder Accessories,-64.4115,Central,6676,277.88,2012-10-09,Regular Air,6.16,Michigan,7.68,48135,-0.41787064186777856
Garden City,43.0,Liz Price,Consumer,0.04,1,2012-10-07,47520,Not Specified,47,0.38,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,257.31,Central,6678,925.3,2012-10-09,Regular Air,5.77,Michigan,19.98,48135,-0.2372710825484263
Jamestown,43.0,Mathew Reese,Small Business,0.1,1,2012-10-07,8162,Medium,42,0.73,Office Supplies,Small Box,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Storage & Organization,10.86,East,1114,5450.6,2012-10-09,Regular Air,19.99,New York,140.85,14701,1.0250735867356013
University City,43.0,Ken Lonsdale,Consumer,0.08,1,2012-10-07,26016,High,44,0.56,Technology,Small Box,KF 788,Telephones and Communication,314.838,Central,3639,1642.642,2012-10-09,Express Air,4.99,MO,45.99,63130,-0.03716659229285363
Moscow,43.0,John Murray,Small Business,0.1,1,2012-10-07,46533,High,12,0.59,Technology,Small Box,StarTAC 7760,Telephones and Communication,-82.06,West,6545,654.874,2012-10-09,Express Air,3.99,Idaho,65.99,83843,-0.31270714635321323
University City,43.0,Ken Lonsdale,Consumer,0.09,1,2012-10-07,26016,High,2,0.76,Technology,Small Box,Micro Innovations Media Access Pro Keyboard,Computer Peripherals,-358.43,Central,3638,154.94,2012-10-09,Regular Air,4.0,MO,77.51,63130,-0.45216508723974913
Ossining,43.0,Pamela Stobb,Consumer,0.07,1,2012-10-08,36739,Not Specified,27,0.55,Furniture,Small Pack,Aluminum Document Frame,Office Furnishings,97.19,East,5162,331.17,2012-10-08,Regular Air,2.85,New York,12.22,10562,-0.40300525229666817
Cary,43.0,Denise Monton,Home Office,0.0,1,2012-10-08,50147,Medium,13,0.36,Office Supplies,Small Box,Personal Creations™ Ink Jet Cards and Labels,Paper,16.34,South,7028,163.62,2012-10-08,Regular Air,5.43,North Carolina,11.48,27511,-0.4497437777731093
Atlanta,43.0,Peter Fuller,Corporate,0.07,1,2012-10-08,35136,Critical,23,0.4,Office Supplies,Wrap Bag,Prang Colored Pencils,Pens & Art Supplies,17.17,South,4938,68.73,2012-10-09,Regular Air,0.81,Georgia,2.94,30318,-0.4762135998110651
Cary,43.0,Denise Monton,Home Office,0.05,1,2012-10-08,50147,Medium,42,0.4,Office Supplies,Small Box,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,211.04,South,7027,1504.01,2012-10-09,Regular Air,14.72,North Carolina,35.89,27511,-0.07583836348861599
Lansing,43.0,Ralph Knight,Consumer,0.1,1,2012-10-08,28675,Critical,15,0.55,Technology,Small Box,252,Telephones and Communication,4.392,Central,4017,822.8425,2012-10-09,Regular Air,5.92,Illinois,65.99,60438,-0.26585187917034486
Bullhead City,43.0,Quincy Jones,Corporate,0.04,1,2012-10-08,21541,Not Specified,43,0.6,Furniture,Jumbo Box,"Hon Metal Bookcases, Black",Bookcases,-78.36,West,2983,3044.7,2012-10-10,Delivery Truck,26.74,Arizona,70.98,86442,0.3539412773129238
Ossining,43.0,Pamela Stobb,Consumer,0.07,1,2012-10-08,36739,Not Specified,16,0.38,Office Supplies,Small Box,Ibico Presentation Index for Binding Systems,Binders and Binder Accessories,-55.522,East,5161,68.04,2012-10-10,Regular Air,5.26,New York,3.98,10562,-0.47640607717650074
Cabot,43.0,Nicole Brennan,Consumer,0.08,1,2012-10-09,14785,High,20,0.36,Office Supplies,Small Box,Avery 493,Labels,39.69,South,2065,94.86,2012-10-09,Regular Air,0.5,Arkansas,4.91,72023,-0.46892456566782786
Carpentersville,43.0,Eugene Barchas,Corporate,0.0,1,2012-10-09,2791,High,47,0.37,Office Supplies,Small Box,Avery Binder Labels,Binders and Binder Accessories,-236.2675,Central,413,191.67,2012-10-09,Regular Air,7.01,Illinois,3.89,60110,-0.4419191544390945
Aurora,43.0,Ann Chong,Corporate,0.09,1,2012-10-09,18308,Not Specified,15,0.75,Technology,Small Box,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,-92.58,Central,2521,436.05,2012-10-09,Regular Air,4.0,Illinois,30.73,60505,-0.37374869275044836
Cabot,43.0,Nicole Brennan,Consumer,0.02,1,2012-10-09,14785,High,25,0.55,Office Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",Pens & Art Supplies,146.51,South,2066,744.12,2012-10-10,Regular Air,6.17,Arkansas,28.15,72023,-0.2878117333739804
Carpentersville,43.0,Eugene Barchas,Corporate,0.1,1,2012-10-09,2791,High,18,0.4,Office Supplies,Small Box,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,118.94,Central,415,507.64,2012-10-10,Regular Air,5.76,Illinois,30.98,60110,-0.3537784687047401
Tysons Corner,43.0,Allen Armold,Home Office,0.06,1,2012-10-09,13920,Critical,24,0.59,Office Supplies,Small Pack,Acme® Office Executive Series Stainless Steel Trimmers,"Scissors, Rulers and Trimmers",-78.64,South,1942,207.21,2012-10-10,Regular Air,6.14,Virginia,8.57,22102,-0.4375842294262393
Jackson,43.0,Jennifer Jackson,Home Office,0.08,1,2012-10-09,59591,Not Specified,34,0.37,Technology,Jumbo Drum,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Office Machines,1211.76,South,8340,3361.84,2012-10-10,Delivery Truck,14.0,Mississippi,100.97,39212,0.4424083377104084
Aurora,43.0,Ann Chong,Corporate,0.0,1,2012-10-09,18308,Not Specified,49,0.57,Technology,Small Box,StarTAC ST7762,Telephones and Communication,1465.866,Central,2522,5247.4835,2012-10-10,Regular Air,8.08,Illinois,125.99,60505,0.9684136899290626
Carpentersville,43.0,Eugene Barchas,Corporate,0.09,1,2012-10-09,2791,High,49,0.64,Furniture,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,Chairs & Chairmats,80.44,Central,414,5586.33,2012-10-11,Delivery Truck,30.0,Illinois,120.98,60110,1.0629358371857196
Flower Mound,43.0,Erin Ashbrook,Consumer,0.1,1,2012-10-09,23008,Critical,10,0.35,Office Supplies,Small Box,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,323.323,Central,3206,1136.47,2012-10-11,Express Air,9.07,Texas,120.98,75028,-0.1783646401440093
